X,Y,NAME
230909.327,902679.248,Mt Auburn St @ Brewer St
236383.526799999,902683.448399998,Chelsea St opp Constitution Rd
236383.526799999,902683.448399998,Chelsea St @ Constitution Rd
234368.359099999,902689.864,O'Brien Hwy @ Twin City Plaza
234376.763800003,902702.344300002,245 O'Brien Hwy @ Twin City Plaza
219524.700199999,902703.530900002,Stow St @ Tavern Rd
221765.320900001,902704.621399999,Carter St @ Waltham Comm Rail Sta
223864.110600002,902707.112199999,Main St @ Warren St - Waltham Line
232572.441299997,902709.3906,Cambridge St @ Highland Ave
221795.512699999,902711.8521,Carter St opp Commuter Rail Station
230832.848300003,902714.448199999,Mt Auburn St @ Ash St
232530.900799997,902716.035,Cambridge St @ Camelia Ave
223845.202600002,902720.625,Main St opp Warren St - Watertown Line
237962.310400002,902722.010899998,Meridian St @ Liverpool St
232807.844099998,902731.937600002,Beacon St @ Dickinson St
238728.777800001,902741.158,Airport Station Busway
232353.095299996,902745.4047,Cambridge St @ Dana St
236387.921599999,902745.641100001,Adams St @ Lowney Way
230435.964500003,902754.024,Mt Auburn St @ Sparks St
230415.203100003,902755.623100001,Mt Auburn St opp Sparks St
231748.957500003,902756.5744,Quincy St @ Broadway opp Fogg Museum
232288.123599999,902757.5196,Cambridge St @ Hovey Ave
228703.124700002,902767.874899998,Belmont St @ Cushing St
236644.7927,902768.631900001,First Ave @ Fifth St
230207.714299999,902771.788899999,Mt Auburn St @ Mt Auburn Hospital
235927.882799998,902772.354200002,Main St @ Union St
228966.734300002,902772.508,Mt Auburn St @ Homer Ave
243414.675300002,902773.976,Veterans Rd @ Cutler St
229683.538800001,902774.841200002,Mt Auburn St opp Coolidge Ave
230154.756200001,902775.7969,Mt Auburn St @ Longfellow Rd
229662.790399998,902778.684799999,Mt Auburn St @ Coolidge Ave
241907.213699996,902779.2454,Pauline St @ Pleasant St
241907.213699996,902779.2454,Pauline St @ Pleasant St
228606.6109,902779.2524,Belmont St @ St. Mary's St
228999.999700002,902780.312399998,Mt Auburn St opp Homer Ave
232124.830499999,902785.1756,Cambridge St @ Trowbridge St
232104.684500001,902788.7729,Cambridge St @ Trowbridge St
229925.560500003,902791.835,Mt Auburn St @ Traill St
229933.437600002,902791.9098,Mt Auburn St opp Traill St
228492.673500001,902794.4366,Belmont St @ Sullivan Rd
231933.073700003,902797.904100001,Felton St @ Cambridge St
232743.650399998,902801.840100002,Beacon St opp Concord Ave
233358.042099997,902802.057700001,Webster Ave @ Columbia St
236689.208099999,902802.646899998,First Ave @ Terry Ring
220586.593400002,902807.6481,South St @ Russell St
231415.7795,902810.690400001,Massachusetts Ave @ Johnston Gate
243446.7469,902811.124600001,Shirley St @ Cutler St
223700.980300002,902812.367800001,Main St @ Beal Rd
229200.8609,902817.299800001,Mt Auburn St @ Aberdeen Ave
229200.8609,902817.299800001,Mt Auburn St @ Aberdeen Ave
235939.008299999,902820.754900001,Warren St @ Church St
233353.325800002,902822.0581,Webster Ave @ Norfolk St
221667.765500002,902822.4377,Moody St @ Main St
237997.892099999,902822.780299999,Bennington St @ Porter St
229320.593599997,902823.187800001,Mt Auburn St @ Brattle St
229331.497100003,902823.719599999,Mt Auburn St opp Brattle St
231885.579800002,902824.9342,Cambridge St @ Prescott St
231362.4186,902825.016899999,Harvard Sq @ Garden St - Dawes Island
232944.084299996,902828.940499999,Springfield St opp Houghton St
238010.459,902829.202599999,Bennington St @ Porter St
237901.098399997,902831.909600001,Border St opp Liberty Plaza Shopping Center
236566.134400003,902834.0997,Fifth St @ Chelsea St
232945.633500002,902834.185600001,Springfield St @ Houghton St
220587.327100001,902836.166299999,South St @ Weston St
229153.228600003,902837.0506,Aberdeen Ave @ Mt Auburn St
221664.4278,902838.264600001,Moody St @ Main St.
229170.011100002,902840.264600001,Aberdeen Ave @ Mt Auburn St
223642.796700001,902841.5,Main St @ Rangeley Rd
236536.886,902843.073800001,Chelsea St @ Fifth St
228284.442100003,902844.440499999,Belmont St @ Prentiss St
223537.359899998,902876.0735,Main St @ Bowker Rd
228201.295100003,902880.563499998,Belmont St @ Marlboro St
221562.2962,902883.9199,702 Main St
221593.2711,902884.833500002,691 Main St
221404.091,902886.2936,Main St @ Daniels Ct
221398.0053,902886.497699998,Main St @ Exchange St
232666.156800002,902887.6952,45 Beacon St.
220561.114699997,902891.966200002,Main St @ Weston St
221277.362499997,902892.364700001,Main St @ Grant St
221074.137699999,902892.573,Main St @ Harvard St
221107.491499998,902892.965399999,Main St @ Fiske St
220888.409,902894.1105,Main St @ Prospect St
220863.579800002,902895.162700001,Main St @ Hammond St
220754.787,902895.631200001,Main St @ Wellington St
220394.812100001,902897.875300001,Main St @ Prospect Hill Rd
220403.146,902897.875300001,Main St opp Prospect Hill Rd
220583.133599997,902898.806600001,Main St @ Palmer St
220203.6505,902899.608199999,Main St @ Everett St
220160.805399999,902900.328200001,Main St @ Lunda St
237958.852200001,902901.576400001,Meridian St @ Saratoga St
223449.793799996,902902.3849,Main St @ Lafayette St
219971.364200003,902903.550500002,Main St @ Malone St
219971.364200003,902903.550500002,1114 Main St opp Malone St
219863.857100002,902905.198100001,1164 Main St opp Edgehill Rd
219857.080200002,902905.347600002,Main St @ Edgehill Rd
219690.423199996,902911.1105,Main St @ Sheridan Rd
236546.411399998,902911.436299998,Bunker Hill St @ Lowney Way
219681.663599998,902911.445700001,Main St @ Hill Rd
219304.671400003,902929.375100002,Main St @ Stow St
219304.671400003,902929.375100002,Main St @ Stow St
236847.926399998,902934.702599999,First Ave @ Ninth St
229855.702,903931.868099999,Concord Ave @ Alpine St
233410.195600003,903932.6631,Highland Ave @ Walnut St
242985.437399998,903933.437800001,Revere St opp Summit Ave
242985.437399998,903933.437800001,Revere St @ Summit Ave
220691.117299996,903934.081,Tomlin St @ Dale St
232701.980099998,903935.950599998,117 Summer St
226040.499899998,903937.437600002,Trapelo Rd @ Beech St
222554.424500003,903937.438099999,Beaver St opp Forest St
222548.250600003,903937.799699999,Beaver St @ Forest St
226014.239500001,903949.672,Trapelo Rd @ Beech St
222572.298699997,903961.027100001,Forest St @ Beaver St
219341.065700002,903961.471799999,293 Bear Hill Rd
225480.124799997,903964.6734,Lexington St @ Sycamore St
225477.2839,903970.318,Lexington St @ Sycamore St
234918.906099997,903974.625100002,Main St @ Dorrance St
222578.158399999,903977.1866,Forest St @ Beaver St
240940.278499998,903979.98,Saratoga St @ Saint Edward Rd
240921.920400001,903988.761100002,Saratoga St @ Saint Edward Rd
240311.183,903990.588300001,Bennington St @ Trident St
243300.180299997,903991.599199999,Crest Ave @ Hutchinson St
233925.220200002,903997.364399999,Pearl St @ Cross St
233942.669,903997.4212,Cross St @ Pearl St
232568.485600002,903998.645599999,Summer St opp Carter Terr
219295.004,904001.1976,300 Bear Hill Rd
231760.3904,904001.812800001,Somerville Ave @ Elm St
235130.235,904004.7936,Alford St @ West St
233946.373,904005.298099998,Cross St @ Pearl St
231754.987899996,904005.794199999,Somerville Ave opp Elm St
240327.282700002,904006.263099998,Bennington St @ Trident St
229730.005599998,904006.703699999,Concord Ave opp Fern St
231809.649700001,904012.9815,Elm St opp Porter St
233254.9027,904014.244399998,Highland Ave @ Vinal Ave
221358.522100002,904028.026799999,Bacon St opp Greenwood Ln
235200.582800001,904033.214600001,Alford St @ Main St
233213.959700003,904035.437899999,75 Highland Ave opp Putnam St
243101.5933,904036.312399998,Revere St @ Golden Dr
243101.5933,904036.312399998,Revere St @ Hutchinson St
229678.951,904036.807500001,Concord Ave @ Birch St
234699.187700003,904041.968899999,Broadway @ Mt Vernon St
231790.855,904042.209800001,Elm St @ Porter St
221363.137599997,904047.595899999,Bacon St @ Greenwood Ln
232837.349399999,904205.642299999,Highland Ave @ Trull Ln
234702.737899996,904217.675,Mystic Ave @ Union St
231673.330799997,904219.794599999,Elm St @ Cedar St
233380.436899997,904222.2344,Pearl St @ Bradley St
233369.958300002,904226.5436,Pearl St @ Skilton Ave
219385.514200002,904228.966699999,293 Second Ave
234231.585100003,904231.855599999,Broadway @ Glen St
231659.809699997,904240.444400001,Elm St @ Mossland St
234234.749700002,904245.500300001,Broadway @ Michigan Ave
239216.356299996,904246.5955,245 Central Ave
239209.293300003,904248.319699999,Central Ave @ Chelsea Garage
231332.389399998,904261.690900002,Massachusetts Ave @ Upland Rd
237987.004299998,904265.7491,Pearl St @ Williams St
237987.004299998,904265.7491,Pearl St @ Marginal St
231338.296499997,904282.687899999,Massachusetts Ave @ Porter Red Line Sta
232647.011100002,904291.166099999,Highland Ave @ Central St
232647.011100002,904291.166099999,Highland Ave @ Central St
231377.797,904293.0502,Somerville Ave @ Massachusetts Ave
231377.797,904293.0502,Somerville Ave @ White St (Porter Sq)
234083.678599998,904300.377799999,Cross St @ Broadway
229293.890799999,904305.5231,Concord Ave opp Wheeler St
229288.247,904307.4991,Concord Ave @ Wheeler St
234087.075499997,904307.531500001,Cross St @ Broadway
238965.4529,904309.4474,Central Ave @ Willow St
228212.837399997,904311.2766,Blanchard Rd @ Glenn Rd
238958.479699999,904311.297899999,Central Ave @ Willow St
237385.100100003,904312.8466,Captains Row @ Boatswains Way
234084.199,904322.470199998,Broadway @ Cross St
234105.910800003,904323.8532,Broadway @ Cross St
227908.390199997,904329.081,Bright Rd @ Gale Rd
228216.238799997,904334.893199999,Blanchard Rd opp Glenn Rd
227908.727,904335.289900001,Bright Rd @ Glenn Rd
234577.799099997,904343.311799999,Mystic Ave @ Plaza Entrance - Home Depot
237699.320799999,904349.931200001,Beacon St @ Broadway
232516.6567,904350.035100002,Highland Ave @ Benton Rd
222777.853,904351.7049,Forest St opp Woodcliff Dr
229159.673299998,904352.588399999,Concord Ave @ Fawcett St
229140.5339,904357.830200002,Concord Ave opp Fawcett St
232498.317699999,904358.6844,Highland Ave @ Benton Rd
233178.8671,904359.431,Medford St @ School St
237316.221,904370.4038,5 Admirals Way
233166.714199997,904374.749400001,Medford St @ School St
231302.5656,904378.824,Massachusetts Ave @ Davenport St
238678.337700002,904383.069200002,Central Ave @ Highland Ave
238678.337700002,904383.069200002,Central Ave @ Highland St
237826.1875,904387.0002,Park St @ Williams St
233982.424199998,904400.2412,Broadway @ Kensington Ave
233952.859300002,904401.000300001,Broadway St @ MacArthur St
228989.757200003,904401.271400001,Concord Ave opp Moulton St
231546.788199998,904401.657099999,Elm St @ Porter Sq Shopping Ctr
240298.317400001,904406.172200002,Boardman St @ Ashley St
241223.523199998,904408.948100001,Walley St @ Gladstone St
228958.983900003,904411.375,Concord Ave @ Moulton St
238067.399899997,904430.748100001,Pearl St @ Essex St
238529.128799997,904436.8519,89 Central Ave
238071.296700001,904437.875100002,Pearl St opp Essex St
238522.860299997,904439.115800001,Central Ave @ Lynn St
231515.861,904445.949299999,Elm St @ Hancock St
233875.307700001,904446.803300001,Broadway @ McGrath Hwy
231234.109099999,904454.312800001,Massachusetts Ave opp Beech St
228776.339400001,904455.7117,Concord Ave @ Smith Pl
228757.0233,904459.968699999,Concord Ave opp Smith Pl
233097.028300002,904463.474399999,Medford St @ Thurston St
238058.998599999,904464.6886,Park St @ Cross St
224855.611400001,904470.433899999,Waverley Oaks Rd @ Brookfield Rd
224857.409,904474.488699999,Waverley Oaks Rd opp Brookfield Rd
232297.205,904475.470800001,Highland Ave @ Lowell St
232291.397299998,904478.9782,Highland Ave @ Lowell St
221319.520099998,904480.031500001,Totten Pond Rd @ Pond End Rd
238399.524599999,904483.532699998,Central Ave @ Shawmut St
233068.138400003,904502.5658,Medford St @ Thurston St
228499.320600003,904504.795899998,Concord Ave @ Spinelli Pl
228479.290299997,904506.848499998,Concord Ave @ Spinelli Pl
241166.196400002,904510.016399998,Orient Ave @ Faywood Ave
238313.328500003,904515.427499998,Central Ave @ Shawmut St
241008.955,904518.1622,Orient Ave opp Beachview Rd
234397.903399996,904525.532200001,Mystic Ave @ Middlesex Ave
221501.123,904525.6644,Lexington St opp Lincoln St
232211.348099999,904526.115600001,Highland Ave @ Tower St.
240834.781400003,904527.279,Orient Ave @ Selma St
238239.431599997,904527.370900001,Park St @ Hawthorne St
233741.976800002,904529.026799999,Broadway @ Montgomery Ave
228258.3134,904536.966,Concord Ave opp Sancta Maria Hospital
233749.9586,904547.9943,Broadway @ Fellsway W
238031.017300002,904548.0913,Broadway opp Cross St
228247.273599997,904550.409499999,799 Concord Ave
232170.9441,904551.431400001,235 Highland Ave
240631.514600001,904570.342500001,Orient Ave @ Drumlin Rd
221212.344499998,904579.8939,Totten Pond Rd @ Rando Ln
235395.808300003,904584.3277,Alford St @ MWRA Pump Station
222902.296800002,904589.0,Forest St @ Pigeon Ln
237409.760700002,904589.4703,150 Captains Row
221200.828100003,904590.4377,Totten Pond Rd @ Rondo Ln
240136.945600003,904593.848900001,Boardman St @ Leyden St
231030.856700003,904594.760200001,Massachusetts Ave @ Walden St
232995.56,904597.7302,Medford St @ Sycamore St
232991.626199998,904602.807100002,Medford St @ Sycamore St
221530.276100002,904603.0766,Lexington St @ Lincoln St
240492.707,904606.9186,202 Orient Ave
231017.357299998,904617.258299999,Massachusetts Ave opp Walden St
232054.34,904621.6547,Highland Ave @ Conwell St
232049.947700001,904624.372200001,263 Highland Ave
228204.711199999,904624.870200001,Blanchard Rd opp Merrill Ave
227892.690800004,904634.030299999,Concord Ave @ Trowbridge St
227848.096600004,904641.599800002,Concord Ave @ Watson Rd
231355.168499999,904643.530099999,Elm St @ Beech St
228199.964199997,904645.046399999,Blanchard Rd @ Merrill Ave
233628.500200003,904646.266600002,Broadway @ Grant St
231344.4221,904658.6756,Elm St @ Saint James Ave
238003.354199998,904670.889400002,Third St @ Chestnut St
240101.1875,904679.9734,McClellan Highway @ Boardman St
237264.228,904681.175,Captains Row @ Commandants Way
237262.599299997,904688.123100001,Captains Row @ Commandants Way
238213.766099997,904688.320900001,Broadway @ Fourth St
234178.192,904688.640099999,Mystic Ave @ Kensingston Ave
240092.655400001,904691.150600001,McClellan Highway @ Boardman St
231929.754900001,904697.603100002,Highland Ave @ Cedar St
227685.693099998,904702.3992,Concord Ave @ Edgemoor Rd
224543.219400004,904709.775199998,Trapelo Rd @ Briarwood Rd
224543.219400004,904709.775199998,Trapelo Rd opp Briarwood Rd
225789.3895,904058.011399999,Trapelo Rd @ Sycamore St
227909.2152,904068.573600002,Bright Rd @ Washington St
227909.2152,904068.573600002,Bright Rd @ Washington St
239587.270499997,904072.974100001,McClellan Highway @ Addison St
232564.875600003,904076.812,Avon St @ Central St
239580.034100004,904077.182100002,McClellan Highway opp Addison St
233731.960500002,904078.161800001,Pearl St @ McGrath Hwy
229542.344400004,904082.48,Concord Ave opp New St
224374.251699999,904088.5612,Waverley Oaks Rd opp Parkview Rd
224374.251699999,904088.5612,Waverley Oaks Rd @ Parkview Rd
219298.469,904095.3869,Bear Hill Rd opp Second Ave
233687.04,904096.467099998,Pearl St @ McGrath Hwy
234535.906,904104.2502,Broadway @ Lincoln St
225680.670500003,904107.909699999,Trapelo Rd @ Waverley St
233052.678400002,904109.719700001,Highland Ave @ School St
233034.608400002,904117.8356,Highland Ave @ School St
225474.937,904118.312800001,Church St @ Lexington St
233630.770499997,904119.545299999,Pearl St @ Wesley St
234526.745800003,904119.709199999,Broadway @ Austin St
243164.312299997,904127.562600002,Crest Ave @ Highland Ave
243149.230300002,904128.1954,Revere St @ Crest Ave
